Time,STFT,LTFT,Podcisnienie,Podcisnienie Diego,RPM,Benzyna,Gaz,Cisnienie
56383.824103,0.0,-3.125,44.0,,750.0,3.20,4.81,1.00
56384.485103,0.78125,0.78125,44.0,,750.0,3.31,5.02,1.00
56385.161103,1.5625,0.78125,43.0,,760.0,3.27,4.95,1.00
56385.845103,0.0,0.78125,43.0,,760.0,3.26,4.93,1.00
56386.557103,0.0,0.78125,44.0,,760.0,3.26,4.93,1.00
56387.248103,-2.34375,0.78125,44.0,,760.0,3.25,4.91,0.98
56387.958103,-3.125,0.78125,44.0,,750.0,3.17,4.74,1.00
56388.645103,-3.90625,0.78125,44.0,,740.0,3.17,4.74,1.00
56389.337103,-2.34375,0.78125,44.0,,740.0,3.17,4.75,1.00
56390.017103,-3.125,0.78125,43.0,,750.0,3.11,4.62,1.00
56390.709103,-3.90625,0.78125,43.0,,750.0,3.15,4.70,1.00
56391.419103,-2.34375,0.78125,44.0,,740.0,3.21,4.82,1.00
56392.106103,-3.125,0.78125,44.0,,750.0,3.18,4.77,1.00
56392.815103,-3.90625,0.78125,43.0,,760.0,3.16,4.72,1.00
56393.508103,-5.46875,0.0,44.0,,750.0,3.34,5.09,1.00
56394.190103,-3.125,0.78125,46.0,,750.0,3.30,5.02,1.00
56394.891103,-5.46875,0.78125,44.0,,760.0,3.22,4.85,1.00
56395.634103,-5.46875,0.78125,44.0,,750.0,3.15,4.71,1.00
56396.342103,-6.25,0.78125,44.0,,750.0,3.11,4.62,1.00
56397.038103,-5.46875,0.78125,43.0,,740.0,3.10,4.61,1.00
56397.786103,-7.8125,-3.125,43.0,,990.0,3.96,6.32,1.00
56398.504103,-11.71875,0.0,59.0,,1290.0,3.37,5.38,0.99
56399.186103,-9.375,-2.34375,45.0,,1270.0,3.55,5.72,0.97
56399.919103,-10.15625,0.0,52.0,,1160.0,2.49,3.37,1.00
56400.620103,-10.9375,2.34375,33.0,,1120.0,2.58,3.57,1.00
56401.328103,-10.15625,1.5625,37.0,,920.0,2.74,3.89,1.00
56402.019103,-9.375,0.78125,39.0,,840.0,2.93,4.28,1.00
56402.702103,-7.8125,0.78125,42.0,,810.0,2.98,4.38,1.00
56403.389103,-7.03125,0.78125,44.0,,780.0,5.02,7.15,0.92
56404.065103,-3.90625,-3.90625,74.0,,1060.0,8.60,10.75,0.93
56404.712103,-6.25,-3.90625,66.0,,2260.0,6.91,9.50,0.95
56405.398103,0.0,-3.125,88.0,,1550.0,8.35,10.61,0.93
56406.091103,0.0,-5.46875,88.0,,1970.0,9.03,11.00,0.92
56406.771103,1.5625,0.0,89.0,,2640.0,2.32,4.02,0.95
56407.470103,0.0,0.0,25.0,,2660.0,3.11,5.25,0.92
56408.173103,1.5625,0.0,37.0,,2720.0,3.72,6.29,0.93
56408.877103,1.5625,0.0,36.0,,2870.0,3.17,5.30,0.93
56409.555103,3.90625,1.5625,31.0,,2890.0,2.53,4.18,0.97
56410.286103,0.0,2.34375,23.0,,2780.0,2.39,4.14,0.95
56410.956103,0.0,1.5625,24.0,,2750.0,2.47,4.20,0.95
56411.659103,-6.25,0.78125,25.0,,2.0,2.55,4.27,0.95
56412.367103,2.34375,0.0,29.0,,2870.0,3.93,6.64,0.93
56413.059103,1.5625,-3.125,41.0,,3010.0,4.22,6.98,0.92
56413.728103,-3.90625,-5.46875,63.0,,3200.0,5.85,8.74,0.92
56414.421103,-5.46875,-5.46875,63.0,,3690.0,3.32,5.30,1.01
56415.118103,0.0,0.78125,28.0,,3680.0,0.00,0.00,1.16
56415.774103,0.78125,1.5625,22.0,,2350.0,2.17,3.91,0.97
56417.129103,0.0,3.90625,21.0,,2280.0,0.00,0.00,1.03
56417.814103,0.0,0.78125,21.0,,2160.0,2.73,4.36,0.97
56418.484103,0.0,0.0,28.0,,2140.0,2.95,4.83,0.95
56419.156103,0.0,0.0,36.0,,2160.0,3.50,5.71,0.95
56419.902103,-2.34375,-2.34375,40.0,,2210.0,4.47,7.24,0.90
56420.583103,0.0,-3.90625,61.0,,2290.0,5.29,8.05,0.93
56421.286103,1.5625,-3.125,54.0,,2460.0,4.35,7.05,0.93
56422.023103,-3.125,-3.125,48.0,,2520.0,4.55,7.34,0.93
56422.709103,5.46875,-3.125,49.0,,2580.0,4.83,7.63,0.92
56423.397103,2.34375,-3.125,49.0,,2720.0,4.76,7.57,0.92
56424.083103,2.34375,-3.125,50.0,,2810.0,4.25,6.94,0.93
56424.782103,-2.34375,0.0,38.0,,2860.0,2.84,4.65,0.95
56425.464103,0.0,0.78125,28.0,,2860.0,3.02,5.04,0.93
56426.186103,8.59375,-2.34375,33.0,,2870.0,4.27,7.03,0.92
56426.883103,-3.125,-2.34375,43.0,,2940.0,4.13,6.84,0.92
56427.579103,-3.125,-3.125,43.0,,2980.0,4.00,6.73,0.92
56428.267103,-3.90625,0.0,44.0,,3050.0,3.46,5.81,0.93
56428.970103,0.0,0.0,38.0,,3050.0,2.27,3.89,0.98
56429.670103,-2.34375,1.5625,22.0,,3000.0,2.20,3.99,1.03
56430.406103,1.5625,-3.90625,67.0,,2400.0,5.49,8.16,0.93
56431.084103,0.0,3.90625,52.0,,2270.0,2.39,4.02,0.98
56431.759103,0.0,0.78125,21.0,,2250.0,2.24,3..9,0.97
56432.482103,0.0,1.5625,24.0,,2260.0,2.43,4.15,0.95
56433.168103,-6.25,4.6875,28.0,,2220.0,2.23,3.38,0.98
56433.857103,0.0,5.46875,22.0,,2170.0,2.44,4.16,0.95
56434.511103,-2.34375,-2.34375,24.0,,2190.0,3.55,5.95,0.95
56435.217103,-2.34375,0.0,44.0,,2190.0,3.57,5.89,0.95
56435.893103,-2.34375,2.34375,39.0,,2220.0,2.15,3.75,0.98
56438.695103,0.0,0.78125,21.0,,2170.0,2.78,4.55,0.93
56440.132103,0.0,3.90625,21.0,,2120.0,2.30,3.85,1.00
56440.842103,0.0,1.5625,21.0,,2100.0,2.63,4.26,0.97
56441.545103,0.0,1.5625,28.0,,2100.0,2.44,4.06,0.97
56442.232103,0.0,0.78125,26.0,,2130.0,2.37,4.00,0.98
56442.926103,-3.90625,0.0,35.0,,2180.0,3.55,5.85,0.95
56443.592103,1.5625,-2.34375,43.0,,2230.0,3.94,6.48,0.95
56444.265103,-2.34375,0.0,43.0,,2310.0,2.94,4.68,0.98
56444.950103,0.78125,4.6875,33.0,,2300.0,2.09,3.69,0.98
56447.035103,0.0,0.78125,20.0,,2300.0,2.68,4.30,0.97
56447.727103,0.0,0.78125,26.0,,2310.0,2.65,4.27,0.97
56448.424103,0.0,0.78125,29.0,,2360.0,2.83,4.53,0.97
56449.175103,-2.34375,0.78125,30.0,,2400.0,2.82,4.57,0.97
56449.845103,1.5625,0.78125,28.0,,2430.0,2.77,4.47,0.97
56450.522103,6.25,3.90625,27.0,,2440.0,2.14,3.74,0.98
56457.471103,0.0,0.0,23.0,,1670.0,2.57,4.20,0.98
56458.158103,0.0,3.90625,26.0,,2190.0,2.27,3.93,0.97
56458.836103,0.0,2.34375,22.0,,2820.0,2.33,4.09,0.95
56459.551103,0.0,0.78125,24.0,,2850.0,2.65,4.44,0.93
56460.207103,4.6875,1.5625,26.0,,2870.0,2.69,4.48,0.93
56460.883103,4.6875,2.34375,25.0,,2860.0,2.28,3.94,0.97
56461.549103,0.0,3.90625,20.0,,2850.0,2.22,3.91,0.97
56463.616103,0.78125,0.0,21.0,,2640.0,3.01,4.95,0.95
56464.282103,0.0,0.0,28.0,,2630.0,2.89,4.74,0.95
56465.021103,0.0,0.78125,28.0,,2640.0,2.76,4.51,0.95
56465.715103,5.46875,0.78125,27.0,,2650.0,2.90,4.75,0.95
56466.379103,2.34375,2.34375,26.0,,2620.0,2.25,3.95,0.97
56467.759103,0.0,1.5625,20.0,,2420.0,2.56,4.29,0.95
56468.441103,0.0,2.34375,20.0,,2380.0,2.55,4.28,0.95
56469.141103,0.0,0.0,25.0,,2370.0,2.69,4.41,0.95
56469.819103,0.0,2.34375,30.0,,2340.0,2.35,4.02,0.97
56470.502103,0.0,0.78125,25.0,,2330.0,2.59,4.23,0.97
56471.187103,-2.34375,0.0,29.0,,2320.0,2.65,4.28,0.97
56471.879103,0.0,-3.125,45.0,,2410.0,4.77,7.51,0.93
56472.579103,1.5625,3.90625,49.0,,2420.0,2.59,4.19,0.98
56473.257103,0.0,0.78125,20.0,,2420.0,3.71,6.29,0.93
56474.003103,0.0,-3.125,42.0,,2410.0,4.24,6.94,0.93
56474.698103,0.0,-2.34375,44.0,,2450.0,3.81,6.42,0.93
56475.402103,2.34375,-2.34375,42.0,,2540.0,3.54,5.97,0.95
56476.081103,1.5625,-2.34375,38.0,,2570.0,3.79,6.40,0.93
56476.764103,1.5625,-2.34375,38.0,,2660.0,3.63,6.12,0.93
56477.457103,3.90625,-2.34375,37.0,,2700.0,4.00,6.76,0.92
56478.141103,1.5625,-2.34375,40.0,,2770.0,4.02,6.78,0.92
56478.847103,0.0,-2.34375,41.0,,2890.0,4.06,6.83,0.92
56479.506103,0.78125,-3.90625,41.0,,3000.0,7.61,10.72,0.87
56480.209103,5.46875,-7.03125,89.0,,3140.0,9.72,11.82,0.92
56480.882103,10.15625,-3.90625,95.0,,3510.0,2.57,4.09,1.01
56482.267103,0.0,1.5625,19.0,,2670.0,2.53,4.27,0.95
56484.324103,0.0,1.5625,20.0,,2570.0,2.63,4.35,0.95
56485.066103,0.0,2.34375,19.0,,2560.0,2.24,3.99,0.95
56485.731103,0.0,0.0,23.0,,2570.0,2.90,4.76,0.95
56486.417103,1.5625,-2.34375,30.0,,2590.0,3.86,6.54,0.92
56487.115103,3.90625,-3.125,41.0,,2630.0,4.43,7.23,0.93
56487.811103,0.78125,-3.125,47.0,,2720.0,5.30,8.26,0.90
56488.501103,0.0,-3.90625,56.0,,2800.0,5.85,8.94,0.90
56489.179103,0.0,-3.90625,61.0,,2850.0,5.61,8.52,0.92
56489.953103,0.78125,-3.90625,60.0,,2990.0,5.37,8.26,0.92
56490.646103,0.78125,-3.90625,61.0,,3050.0,5.50,8.40,0.92
56491.359103,0.0,-5.46875,60.0,,3170.0,4.68,7.51,0.92
56492.040103,-2.34375,-3.90625,54.0,,3230.0,3.99,6.76,0.92
56492.745103,-6.25,-3.125,48.0,,3260.0,3.89,6.66,0.93
56493.465103,-6.25,-3.125,46.0,,3320.0,3.72,6.28,0.93
56494.181103,-3.125,0.0,44.0,,3330.0,3.77,6.37,0.92
56494.883103,0.0,-3.90625,23.0,,1320.0,6.53,9.45,0.92
56495.583103,0.0,-3.90625,59.0,,2570.0,5.72,8.63,0.92
56496.296103,0.0,-2.34375,48.0,,2600.0,3..0,6.07,0.93
56496.979103,0.0,0.0,37.0,,2610.0,3.32,5.59,0.93
56497.683103,0.78125,0.0,33.0,,2600.0,3.24,5.37,0.95
56498.367103,4.6875,0.0,34.0,,2600.0,3.40,5.65,0.95
56499.068103,4.6875,0.0,34.0,,2600.0,3.52,5.86,0.93
56499.835103,4.6875,0.78125,34.0,,2580.0,2.17,3.90,0.98
56502.714103,0.0,3.90625,19.0,,2320.0,0.00,0.00,1.05
56503.433103,1.5625,0.0,31.0,,2400.0,2.90,4.72,0.95
56504.830103,0.0,0.78125,22.0,,1840.0,2.45,4.09,0.97
56505.523103,0.0,3.90625,21.0,,2340.0,2.40,4.08,0.97
56506.229103,0.0,0.0,26.0,,2920.0,2.58,4.32,0.95
56506.929103,3.90625,0.0,33.0,,2920.0,3.37,5.67,0.93
56507.590103,5.46875,0.0,33.0,,2910.0,3.09,5.11,0.95
56508.314103,7.8125,1.5625,31.0,,2900.0,2.66,4.40,0.95
56508.994103,5.46875,0.78125,27.0,,2900.0,2.82,4.63,0.95
56509.701103,0.78125,1.5625,27.0,,2900.0,2.53,4.24,0.97
56510.422103,0.0,1.5625,26.0,,2910.0,2.42,4.18,0.95
56511.143103,-7.8125,1.5625,26.0,,2920.0,2.36,4.13,0.95
56511.838103,1.5625,-2.34375,32.0,,2960.0,3.98,6.57,0.93
56512.538103,0.0,-2.34375,42.0,,2990.0,3.67,6.21,0.93
56513.218103,0.0,0.0,38.0,,3030.0,3.26,5.49,0.93
56513.901103,0.78125,0.78125,35.0,,3080.0,2.74,4.50,0.95
56514.578103,0.78125,2.34375,29.0,,3090.0,2.37,4.14,0.95
56515.275103,-7.03125,2.34375,26.0,,3110.0,2.20,3.95,0.95
56516.004103,-14.0625,2.34375,26.0,,3120.0,2.09,3.91,0.95
56516.688103,-10.15625,3.90625,26.0,,3130.0,2.11,3.94,0.95
56532.767103,1.5625,-2.34375,22.0,,2430.0,3.58,6.04,0.93
56533.482103,0.0,-3.125,35.0,,2480.0,5.29,8.31,0.90
56534.144103,0.0,-5.46875,57.0,,2530.0,6.45,9.32,0.92
56534.834103,1.5625,-5.46875,82.0,,2750.0,7.43,10.39,0.90
56535.535103,2.34375,-5.46875,78.0,,2850.0,7.26,10.25,0.90
56536.244103,3.90625,-3.125,74.0,,2970.0,5.91,8.84,0.92
56536.931103,-2.34375,4.6875,43.0,,3050.0,2.10,3.85,0.93
56537.616103,0.0,3.90625,20.0,,1230.0,2.18,4.00,0.93
56538.308103,0.0,0.0,27.0,,3100.0,2.82,4.73,0.93
56538.992103,0.0,0.78125,30.0,,3110.0,2.57,4.33,0.95
56539.676103,0.0,4.6875,22.0,,3120.0,2.07,3.79,0.95
56540.359103,0.0,4.6875,19.0,,3090.0,2.06,3.78,0.95
56541.049103,0.0,4.6875,19.0,,3070.0,2.11,3.84,0.95
56541.756103,0.0,4.6875,19.0,,3050.0,1.98,3.69,0.95
56542.427103,0.0,4.6875,20.0,,3040.0,2.07,3.79,0.95
56543.092103,0.0,4.6875,22.0,,3050.0,2.10,3.84,0.95
56543.828103,0.0,4.6875,22.0,,3040.0,2.14,3.98,0.95
56544.529103,0.0,5.46875,22.0,,3030.0,2.04,3.74,0.95
56552.166103,0.0,2.34375,19.0,,2180.0,0.00,0.00,1.01
56552.846103,0.78125,-5.46875,61.0,,2200.0,9.97,11.62,0.92
56553.577103,0.0,-6.25,93.0,,2180.0,9.42,11.29,0.93
56554.262103,7.8125,-5.46875,90.0,,2340.0,8.48,10.80,0.92
56554.953103,5.46875,-5.46875,84.0,,2390.0,5.57,7.88,1.00
56556.354103,0.0,1.5625,20.0,,2340.0,2.47,4.23,0.95
56557.038103,0.0,-2.34375,25.0,,2330.0,3.65,6.19,0.93
56557.797103,0.0,-2.34375,41.0,,2300.0,3.55,6.11,0.93
56558.484103,0.0,-2.34375,42.0,,2290.0,3.54,6.09,0.93
56566.603103,0.0,2.34375,24.0,,1690.0,2.56,4.17,0.98
56567.294103,0.0,3.90625,30.0,,970.0,2.62,3.57,1.01
56567.989103,0.0,-3.125,33.0,,1080.0,7.79,9.95,0.93
56568.685103,0.0,-5.46875,88.0,,2370.0,7.44,10.07,0.93
56569.373103,5.46875,-5.46875,82.0,,2060.0,9.51,11.50,0.93
56570.039103,4.6875,-6.25,94.0,,2130.0,9.80,11.63,0.92
56570.712103,14.84375,-6.25,94.0,,2270.0,10.76,12.40,0.92
56571.407103,6.25,-6.25,97.0,,2530.0,12.13,13.99,0.92
56572.133103,0.0,-5.46875,97.0,,2700.0,9.13,11.10,0.93
56572.805103,1.5625,4.6875,40.0,,2650.0,2.38,4.15,1.01
56574.895103,0.0,2.34375,20.0,,2600.0,2.49,4.29,0.93
56575.603103,0.78125,0.0,29.0,,2370.0,3.42,5.74,0.93
56576.293103,0.0,-2.34375,37.0,,2380.0,4.69,7.63,0.90
56576.981103,0.0,-3.90625,43.0,,2400.0,5.82,8.53,0.93
56577.667103,0.78125,-3.90625,59.0,,2420.0,5.46,8.36,0.92
56578.336103,2.34375,-3.90625,59.0,,2500.0,5.42,8.28,0.93
56579.024103,3.90625,-3.90625,55.0,,2540.0,5.57,8.41,0.93
56579.701103,8.59375,-3.90625,56.0,,2570.0,5.47,8.38,0.92
56580.439103,8.59375,-3.90625,56.0,,2640.0,6.52,9.50,0.89
56581.137103,4.6875,-5.46875,77.0,,2690.0,7.50,10.20,0.93
56581.792103,2.34375,-5.46875,74.0,,2830.0,6.86,9.67,0.93
56582.483103,5.46875,-5.46875,74.0,,2900.0,7.35,10.35,0.90
56583.139103,0.0,-5.46875,76.0,,2990.0,7.32,10.13,0.92
56583.817103,0.0,-5.46875,76.0,,3100.0,,8.13,0.93
56584.502103,-2.34375,-3.90625,67.0,,3140.0,4.21,6.92,0.95
56585.191103,-6.25,0.0,43.0,,3130.0,3.01,4.97,0.95
56585.918103,-2.34375,0.0,34.0,,3100.0,3.00,5.05,0.93
56586.618103,5.46875,0.0,34.0,,3080.0,3.02,5.07,0.93
56587.300103,4.6875,0.0,34.0,,3050.0,3.51,5.94,0.93
56588.021103,-2.34375,0.0,38.0,,3030.0,3.29,5.55,0.93
56588.727103,1.5625,3.90625,35.0,,3010.0,3.09,5.20,0.93
56589.414103,0.0,3.90625,22.0,,2950.0,2.19,3.91,0.95
56590.097103,0.0,2.34375,23.0,,2920.0,2.36,4.14,0.95
56590.797103,-5.46875,0.78125,27.0,,2860.0,2.88,4.74,0.95
56591.507103,7.8125,-2.34375,28.0,,2860.0,3.75,6.30,0.95
56592.240103,6.25,-2.34375,38.0,,2850.0,3.66,6.20,0.93
56592.952103,3.90625,0.0,39.0,,2880.0,3.71,6.29,0.93
56593.663103,1.5625,0.0,37.0,,2890.0,3.34,5.55,0.93
56594.340103,2.34375,0.0,34.0,,2910.0,3.27,5.50,0.93
56595.061103,4.6875,0.0,33.0,,2930.0,3.02,4.99,0.95
56595.794103,10.15625,0.78125,31.0,,2950.0,2.67,4.41,0.95
56596.479103,6.25,1.5625,28.0,,2970.0,2.68,4.42,0.95
56597.140103,-2.34375,1.5625,28.0,,2990.0,2.62,4.36,0.95
56597.816103,0.0,3.90625,27.0,,2980.0,2.19,3.96,0.97
56599.266103,1.5625,-2.34375,19.0,,2980.0,3.57,5.93,0.95
56600.024103,0.0,3.90625,37.0,,2.0,2.18,3.34,0.97
56602.800103,0.0,0.0,21.0,,2280.0,3.13,5.18,0.95
56603.488103,0.0,0.0,33.0,,2280.0,3.14,5.16,0.95
56604.172103,0.0,0.0,33.0,,2290.0,2.96,4..9,0.95
56604.875103,0.0,0.78125,31.0,,2320.0,2.81,4.53,0.97
56605.595103,5.46875,0.78125,30.0,,2330.0,2.89,4.73,0.97
56606.281103,0.0,0.0,31.0,,2350.0,3.02,4.98,0.95
56606.970103,2.34375,0.78125,31.0,,2360.0,2.75,4.53,0.95
56607.629103,3.90625,0.78125,29.0,,2370.0,2.81,4.63,0.97
56611.140103,0.0,-3.125,22.0,,2090.0,3.93,6.64,0.92
56611.876103,0.0,-3.90625,46.0,,3070.0,5.43,8.34,0.92
56612.585103,0.0,-6.25,58.0,,3170.0,8.51,11.11,0.90
56613.310103,0.0,0.0,75.0,,3240.0,1.95,3.66,0.95
56616.731103,0.0,2.34375,19.0,,2970.0,0.00,0.00,1.05
56617.426103,0.0,3.90625,19.0,,3010.0,2.27,4.03,0.95
56618.104103,0.0,3.90625,19.0,,2970.0,2.26,4.02,0.95
56618.784103,0.0,5.46875,21.0,,2940.0,2.29,4.05,0.95
56619.461103,0.0,0.0,19.0,,3240.0,10.06,13.54,0.80
56620.145103,1.5625,-6.25,96.0,,2910.0,11.99,13.82,0.90
56620.827103,0.0,-7.03125,96.0,,3330.0,11.53,13.44,0.89
56621.508103,0.0,-7.03125,96.0,,3470.0,11.77,13.70,0.89
56622.218103,0.0,-6.25,97.0,,3670.0,11.97,13.91,0.97
56626.363103,2.34375,1.5625,20.0,,2650.0,2.52,4.28,0.95
56627.061103,0.0,1.5625,20.0,,2630.0,2.52,4.36,0.93
56627.756103,0.0,1.5625,24.0,,2600.0,2.47,4.18,0.97
56628.495103,0.0,2.34375,24.0,,2580.0,2.35,4.04,0.97
56629.184103,-7.8125,-3.125,23.0,,2580.0,2.54,4.26,0.93
56629.898103,0.0,-3.125,53.0,,2600.0,4.97,7.84,0.92
56630.608103,9.375,-3.125,51.0,,2620.0,5.24,8.13,0.92
56631.293103,11.71875,-3.125,50.0,,2660.0,4.93,7.80,0.92
56631.997103,7.8125,0.0,49.0,,2650.0,2.26,3.90,0.99
56636.150103,2.34375,-6.25,40.0,,2620.0,7.01,9.99,0.89
56636.823103,0.0,-6.25,67.0,,3250.0,8.18,10.85,0.90
56637.550103,0.0,-6.25,83.0,,3320.0,7.90,10.55,0.90
56638.245103,0.78125,-6.25,79.0,,3390.0,6.94,9.79,0.90
56638.940103,-3.90625,-3.125,66.0,,3500.0,3.78,6.41,0.93
56639.659103,-3.125,0.0,40.0,,3500.0,2.89,4.66,0.97
56640.364103,-3.125,0.0,31.0,,3470.0,2.47,4.23,0.95
56641.052103,0.0,5.46875,29.0,,3410.0,1.95,3.56,0.95
56647.306103,0.0,0.0,23.0,,1790.0,2.35,4.02,0.97
56648.030103,0.0,3.90625,26.0,,1070.0,2.71,3.86,1.00
56648.710103,0.0,2.34375,33.0,,960.0,2.80,4.03,1.00
56649.396103,0.0,3.90625,36.0,,840.0,2.70,3.93,1.00
56650.098103,0.78125,2.34375,35.0,,820.0,2.72,3.86,1.01
56650.777103,2.34375,3.90625,36.0,,780.0,2.72,3.86,1.00
56651.467103,4.6875,3.90625,36.0,,780.0,2.67,3.76,1.01
56652.188103,6.25,3.90625,35.0,,770.0,2.69,3.78,1.01
56652.912103,8.59375,3.90625,35.0,,780.0,2.79,4.00,1.01
56653.622103,11.71875,3.90625,35.0,,780.0,2.83,4.07,1.01
56654.293103,8.59375,3.90625,35.0,,780.0,2.78,3.98,1.00
56654.987103,7.8125,2.34375,36.0,,770.0,2.84,4.13,1.00
56655.693103,6.25,0.0,43.0,,710.0,4.38,7.33,0.98
56656.378103,5.46875,0.0,57.0,,680.0,3.86,6.15,1.01
56657.085103,4.6875,0.0,51.0,,740.0,3.43,5.27,1.00
56657.754103,3.90625,0.78125,44.0,,790.0,3.16,4.75,1.01
56658.451103,2.34375,0.78125,43.0,,760.0,3.10,4.63,1.00
56659.123103,1.5625,0.78125,43.0,,750.0,3.15,4.73,1.01
56659.865103,3.90625,0.0,44.0,,720.0,3.38,5.21,1.00
56660.535103,2.34375,0.0,46.0,,710.0,3.41,5.26,1.01
56661.229103,1.5625,0.0,47.0,,710.0,3.46,5.37,1.01
56661.941103,0.78125,0.0,50.0,,700.0,3.64,5.74,1.00
56662.632103,0.0,0.0,52.0,,700.0,3.73,5.91,1.00
56663.341103,0.0,0.0,54.0,,700.0,3.95,6.35,1.00
56664.026103,-2.34375,-2.34375,57.0,,700.0,4.01,6.49,1.01
56664.685103,-2.34375,-2.34375,58.0,,700.0,4.04,6.54,0.98
56665.360103,-3.125,-2.34375,59.0,,720.0,3.98,6.22,1.00
56666.048103,-3.90625,0.0,57.0,,750.0,3.62,5.66,1.01
56666.767103,-7.03125,0.0,50.0,,810.0,3.16,4.73,1.00
56667.467103,-5.46875,0.78125,45.0,,800.0,3.08,4.59,1.01
56668.147103,-3.90625,0.0,44.0,,770.0,3.33,5.12,1.00
56668.855103,-3.125,0.0,47.0,,760.0,3.41,5.28,1.00
56669.539103,-2.34375,0.0,48.0,,770.0,3.45,5.36,1.00
56670.302103,0.0,0.0,48.0,,730.0,3.88,5.45,0.95
56671.005103,-5.46875,-2.34375,63.0,,760.0,4.10,6.57,1.03
56671.673103,-7.8125,-2.34375,50.0,,860.0,3.24,4.93,0.98
56672.382103,-5.46875,-2.34375,65.0,,810.0,6.50,8.74,0.98
56673.058103,-6.25,-2.34375,76.0,,1110.0,5.10,8.50,0.97
56673.770103,-9.375,-2.34375,63.0,,1350.0,4.10,6.61,0.97
56674.513103,-7.8125,-2.34375,54.0,,1490.0,4.74,7.38,0.95
56675.194103,-3.125,-2.34375,59.0,,1650.0,4.70,7.20,0.95
56675.918103,3.90625,-2.34375,51.0,,1990.0,3.52,5.72,0.97
56676.596103,-2.34375,0.0,41.0,,2070.0,3.16,5.12,0.97
56677.277103,7.8125,0.0,36.0,,2100.0,2.96,4.86,0.95
56677.975103,4.6875,0.0,36.0,,2130.0,3.38,5.59,0.95
56678.684103,1.5625,0.0,40.0,,2170.0,3.46,5.74,0.95
56679.381103,-5.46875,-2.34375,38.0,,2280.0,3.86,6.51,0.95
56680.086103,0.78125,-3.90625,44.0,,2730.0,6.31,9.22,0.92
56680.829103,0.78125,-5.46875,66.0,,2990.0,6.68,9.55,0.92
56681.506103,-2.34375,-5.46875,71.0,,3340.0,4.40,6.92,0.97
56682.234103,0.0,-2.34375,30.0,,3340.0,2.42,3.60,1.23
56682.908103,0.78125,-5.46875,49.0,,2260.0,6.30,9.17,0.93
56683.603103,0.0,-3.90625,64.0,,2340.0,5.24,8.06,0.93
56684.291103,0.78125,-3.125,50.0,,2450.0,3.47,5.73,0.97
56684.999103,-3.125,4.6875,37.0,,2400.0,2.06,3.71,0.97
56686.350103,0.0,4.6875,21.0,,2160.0,2.74,4.51,0.93
56687.065103,0.0,-2.34375,27.0,,2140.0,3.44,5.70,0.93
56687.754103,0.0,-3.90625,49.0,,2180.0,5.47,8.31,0.93
56688.415103,0.0,-3.90625,63.0,,2240.0,5.44,8.20,0.93
56689.082103,3.90625,-3.90625,60.0,,2330.0,5.27,8.09,0.93
56689.746103,2.34375,-3.90625,55.0,,2380.0,5.00,7.80,0.93
56690.438103,0.78125,-3.90625,55.0,,2500.0,5.11,7.99,0.92
56691.196103,3.90625,-3.125,53.0,,2550.0,4.99,7.84,0.92
56691.869103,6.25,0.0,46.0,,2610.0,3.24,5.47,0.93
56692.537103,9.375,0.0,33.0,,2590.0,3.37,5.69,0.93
56693.233103,11.71875,0.0,33.0,,2590.0,3.37,5.69,0.93
56693.942103,0.78125,-2.34375,36.0,,2580.0,3.57,6.01,0.93
56694.637103,4.6875,-2.34375,37.0,,2600.0,3.77,6.40,0.93
56695.305103,2.34375,-2.34375,37.0,,2620.0,3.77,4.70,0.95
56695.987103,6.25,-2.34375,37.0,,2630.0,3.68,4.59,0.95
56696.700103,7.8125,-2.34375,37.0,,2650.0,4.07,3.24,0.98
56697.392103,8.59375,-3.125,45.0,,2710.0,4.96,1.82,0.98
56698.082103,8.59375,-3.125,47.0,,2740.0,4.55,1.74,1.00
56698.763103,12.5,-2.34375,44.0,,2830.0,5.09,0.00,1.00
56699.441103,12.5,-3.90625,46.0,,2900.0,6.79,0.00,...
56700.147103,12.5,-7.03125,90.0,,3060.0,1,0.00,..
56700.865103,2.34375,-7.03125,96.0,,3600.0,11.88,0.00,.
56701.593103,0.0,-7.03125,96.0,,3960.0,8.85,0.00,..
56703.676103,0.0,0.78125,22.0,,3710.0,2.57,0.00,.
56704.370103,0.0,0.78125,21.0,,2640.0,2.65,0.00,.
56705.046103,0.0,1.5625,24.0,,2610.0,2.59,0.00,.
56705.761103,0.0,2.34375,23.0,,2550.0,2.29,0.00,.
56706.454103,0.0,2.34375,23.0,,2510.0,2.35,0.00,..
56707.111103,0.0,1.5625,23.0,,2490.0,2.51,0.00,.
56707.799103,7.8125,-6.25,95.0,,2590.0,12.06,0.00,.
56708.479103,0.78125,-6.25,97.0,,2710.0,11.37,0.00,.
56709.173103,0.0,-6.25,96.0,,2880.0,11.33,0.00,.
56709.882103,2.34375,-6.25,96.0,,3160.0,11.59,0.00,.
56710.548103,3.90625,-7.03125,96.0,,3260.0,11.56,0.00,..
56711.223103,2.34375,5.46875,94.0,,3320.0,2.93,0.00,.
56717.472103,0.0,1.5625,20.0,,2570.0,2.49,0.00,..
56718.172103,0.0,2.34375,20.0,,2450.0,2.28,0.00,.
56718.873103,0.0,0.78125,26.0,,2380.0,2.72,0.00,
56719.577103,4.6875,1.5625,27.0,,2350.0,2.74,0.00,
